z6-07506,Port 1,Port 2,Port 3,Port 4,Port 5,Port 6,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, °C Logger Temperature
1/23/24 16:10,0.313,0.329,0.335,0.361,0.348,0.345,100,8218,101.57,16.6
1/23/24 16:20,0.313,0.328,0.335,0.361,0.348,0.345,100,8216,101.59,16.1
1/23/24 16:30,0.313,0.328,0.335,0.361,0.348,0.345,100,8212,101.60,15.5
1/23/24 16:40,0.313,0.328,0.335,0.361,0.348,0.345,100,8208,101.62,15.1
1/23/24 16:50,0.312,0.328,0.335,0.361,0.348,0.345,100,8209,101.63,14.8
1/23/24 17:00,0.312,0.328,0.335,0.361,0.348,0.345,100,8215,101.62,14.7
1/23/24 17:10,0.312,0.328,0.335,0.361,0.348,0.345,100,8215,101.62,14.7
1/23/24 17:20,0.312,0.328,0.335,0.361,0.348,0.345,100,8206,101.62,14.4
1/23/24 17:30,0.312,0.328,0.335,0.361,0.349,0.345,100,8211,101.62,14.1
1/23/24 17:40,0.312,0.328,0.335,0.361,0.349,0.345,100,8208,101.63,13.7
1/23/24 17:50,0.312,0.328,0.335,0.361,0.349,0.345,100,8203,101.63,13.3
1/23/24 18:00,0.312,0.328,0.335,0.361,0.349,0.345,100,8204,101.63,12.9
1/23/24 18:10,0.312,0.328,0.335,0.361,0.349,0.345,100,8200,101.64,12.4
1/23/24 18:20,0.312,0.328,0.335,0.361,0.349,0.345,100,8198,101.64,12.1
1/23/24 18:30,0.312,0.327,0.335,0.361,0.349,0.345,100,8197,101.64,11.8
1/23/24 18:40,0.312,0.327,0.335,0.361,0.349,0.345,100,8196,101.64,11.5
1/23/24 18:50,0.312,0.327,0.335,0.361,0.349,0.345,100,8196,101.65,11.4
1/23/24 19:00,0.312,0.327,0.335,0.361,0.349,0.345,100,8192,101.65,11.3
1/23/24 19:10,0.312,0.327,0.335,0.361,0.349,0.345,100,8193,101.67,11.1
1/23/24 19:20,0.312,0.327,0.335,0.361,0.349,0.345,100,8190,101.67,11.2
1/23/24 19:30,0.312,0.327,0.335,0.361,0.349,0.345,100,8191,101.67,11.2
1/23/24 19:40,0.312,0.327,0.335,0.361,0.349,0.345,100,8191,101.67,11.2
1/23/24 19:50,0.312,0.327,0.335,0.361,0.349,0.345,100,8191,101.66,11.1
1/23/24 20:00,0.312,0.327,0.335,0.361,0.349,0.345,100,8191,101.66,11.0
1/23/24 20:10,0.312,0.327,0.335,0.361,0.349,0.345,100,8190,101.67,11.0
1/23/24 20:20,0.312,0.327,0.335,0.361,0.349,0.345,100,8190,101.67,11.2
1/23/24 20:30,0.312,0.327,0.335,0.361,0.349,0.345,100,8189,101.68,11.3
1/23/24 20:40,0.312,0.326,0.335,0.361,0.349,0.345,100,8186,101.69,11.5
1/23/24 20:50,0.312,0.326,0.335,0.361,0.349,0.345,100,8187,101.70,11.6
1/23/24 21:00,0.312,0.326,0.335,0.361,0.349,0.345,100,8186,101.71,11.6
1/23/24 21:10,0.311,0.326,0.335,0.361,0.349,0.345,100,8189,101.71,11.7
1/23/24 21:20,0.311,0.326,0.335,0.361,0.349,0.345,100,8186,101.70,11.7
1/23/24 21:30,0.311,0.326,0.335,0.361,0.349,0.345,100,8184,101.70,11.7
1/23/24 21:40,0.311,0.326,0.335,0.361,0.349,0.345,100,8185,101.69,11.6
1/23/24 21:50,0.311,0.326,0.335,0.361,0.349,0.345,100,8181,101.68,11.4
1/23/24 22:00,0.311,0.326,0.335,0.361,0.349,0.345,100,8184,101.67,11.4
1/23/24 22:10,0.311,0.326,0.335,0.361,0.349,0.345,100,8182,101.66,11.3
1/23/24 22:20,0.311,0.326,0.335,0.361,0.349,0.345,100,8182,101.68,11.4
1/23/24 22:30,0.311,0.326,0.335,0.361,0.349,0.345,100,8181,101.69,11.5
1/23/24 22:40,0.311,0.326,0.335,0.361,0.349,0.345,100,8181,101.69,11.6
1/23/24 22:50,0.311,0.326,0.335,0.361,0.349,0.345,100,8178,101.73,11.5
1/23/24 23:00,0.311,0.326,0.335,0.361,0.349,0.345,100,8177,101.77,11.6
1/23/24 23:10,0.311,0.325,0.335,0.361,0.349,0.345,100,8177,101.80,11.7
1/23/24 23:20,0.311,0.325,0.335,0.361,0.349,0.345,100,8177,101.82,11.8
1/23/24 23:30,0.311,0.325,0.335,0.361,0.349,0.345,100,8175,101.80,11.7
1/23/24 23:40,0.311,0.325,0.335,0.360,0.349,0.345,100,8174,101.80,11.7
1/23/24 23:50,0.311,0.325,0.335,0.360,0.349,0.345,100,8177,101.79,11.5
1/24/24 0:00,0.311,0.325,0.335,0.360,0.349,0.345,100,8174,101.79,11.5
1/24/24 0:10,0.311,0.325,0.335,0.360,0.349,0.345,100,8175,101.80,11.5
1/24/24 0:20,0.311,0.325,0.335,0.360,0.349,0.345,100,8174,101.82,11.4
1/24/24 0:30,0.311,0.325,0.335,0.360,0.349,0.345,100,8175,101.83,11.3
1/24/24 0:40,0.311,0.325,0.335,0.360,0.349,0.345,100,8173,101.83,11.1
1/24/24 0:50,0.311,0.325,0.335,0.360,0.349,0.345,100,8173,101.84,11.1
1/24/24 1:00,0.311,0.325,0.335,0.360,0.349,0.345,100,8173,101.84,11.1
1/24/24 1:10,0.311,0.325,0.335,0.360,0.348,0.345,100,8162,101.84,11.2
1/24/24 1:20,0.311,0.325,0.335,0.360,0.348,0.345,100,8168,101.82,11.2
1/24/24 1:30,0.311,0.325,0.335,0.360,0.348,0.345,100,8164,101.80,11.1
1/24/24 1:40,0.311,0.325,0.335,0.360,0.348,0.345,100,8168,101.75,11.1
1/24/24 1:50,0.311,0.331,0.335,0.361,0.348,0.345,100,8165,101.77,11.1
1/24/24 2:00,0.311,0.334,0.335,0.361,0.348,0.345,100,8166,101.78,11.1
1/24/24 2:10,0.312,0.334,0.335,0.361,0.349,0.345,100,8165,101.78,11.2
1/24/24 2:20,0.312,0.334,0.335,0.361,0.348,0.345,100,8168,101.77,11.1
1/24/24 2:30,0.312,0.334,0.335,0.361,0.348,0.345,100,8166,101.76,11.2
1/24/24 2:40,0.312,0.333,0.335,0.361,0.348,0.345,100,8168,101.78,11.1
1/24/24 2:50,0.313,0.333,0.335,0.361,0.348,0.345,100,8165,101.79,11.1
1/24/24 3:00,0.313,0.333,0.335,0.361,0.348,0.345,100,8163,101.78,11.1
1/24/24 3:10,0.313,0.333,0.335,0.361,0.349,0.345,100,8165,101.78,11.1
1/24/24 3:20,0.313,0.333,0.335,0.361,0.349,0.345,100,8165,101.78,11.2
1/24/24 3:30,0.313,0.333,0.335,0.361,0.349,0.345,100,8162,101.77,11.2
1/24/24 3:40,0.313,0.333,0.335,0.361,0.348,0.345,100,8162,101.76,11.1
1/24/24 3:50,0.314,0.333,0.335,0.361,0.348,0.345,100,8162,101.74,11.1
1/24/24 4:00,0.314,0.333,0.335,0.361,0.348,0.345,100,8159,101.74,11.1
1/24/24 4:10,0.314,0.333,0.335,0.361,0.348,0.345,100,8163,101.74,11.1
1/24/24 4:20,0.314,0.333,0.335,0.361,0.348,0.345,100,8160,101.73,11.1
1/24/24 4:30,0.314,0.332,0.335,0.361,0.348,0.345,100,8160,101.71,11.1
1/24/24 4:40,0.314,0.332,0.335,0.360,0.348,0.345,100,8159,101.71,11.0
1/24/24 4:50,0.314,0.332,0.335,0.360,0.348,0.345,100,8162,101.73,11.0
1/24/24 5:00,0.314,0.332,0.335,0.360,0.348,0.345,100,8159,101.75,11.0
1/24/24 5:10,0.314,0.332,0.335,0.360,0.348,0.345,100,8159,101.76,11.0
1/24/24 5:20,0.314,0.332,0.335,0.360,0.348,0.345,100,8157,101.74,11.0
1/24/24 5:30,0.314,0.333,0.335,0.361,0.348,0.345,100,8158,101.71,11.0
1/24/24 5:40,0.315,0.335,0.335,0.361,0.349,0.345,100,8158,101.70,11.0
1/24/24 5:50,0.315,0.335,0.335,0.361,0.349,0.345,100,8159,101.69,11.0
1/24/24 6:00,0.316,0.335,0.335,0.361,0.349,0.345,100,8159,101.66,11.0
1/24/24 6:10,0.316,0.335,0.335,0.361,0.348,0.345,100,8158,101.66,10.9
1/24/24 6:20,0.317,0.334,0.335,0.361,0.348,0.345,100,8156,101.65,10.9
1/24/24 6:30,0.317,0.334,0.335,0.361,0.348,0.345,100,8156,101.63,10.8
1/24/24 6:40,0.317,0.335,0.335,0.361,0.348,0.345,100,8156,101.63,10.8
1/24/24 6:50,0.319,0.336,0.335,0.359,0.349,0.345,100,8156,101.60,10.7
1/24/24 7:00,0.320,0.336,0.335,0.359,0.349,0.345,100,8154,101.63,10.7
1/24/24 7:10,0.321,0.336,0.335,0.359,0.349,0.345,100,8156,101.61,10.7
1/24/24 7:20,0.322,0.336,0.335,0.359,0.349,0.345,100,8154,101.53,10.7
1/24/24 7:30,0.323,0.336,0.335,0.359,0.349,0.345,100,8154,101.61,10.7
1/24/24 7:40,0.324,0.335,0.336,0.359,0.349,0.345,100,8156,101.65,10.7
1/24/24 7:50,0.325,0.335,0.336,0.362,0.349,0.345,100,8153,101.64,10.7
1/24/24 8:00,0.327,0.334,0.336,0.364,0.349,0.345,100,8152,101.60,10.7
1/24/24 8:10,0.328,0.334,0.336,0.365,0.349,0.345,100,8153,101.60,10.7
1/24/24 8:20,0.328,0.334,0.336,0.365,0.349,0.345,100,8152,101.61,10.7
1/24/24 8:30,0.327,0.334,0.336,0.364,0.349,0.345,100,8152,101.60,10.8
1/24/24 8:40,0.326,0.333,0.336,0.364,0.349,0.345,100,8151,101.59,10.8
1/24/24 8:50,0.326,0.334,0.336,0.364,0.349,0.345,100,8153,101.62,10.8
1/24/24 9:00,0.326,0.334,0.336,0.365,0.349,0.345,100,8153,101.64,10.9
1/24/24 9:10,0.326,0.334,0.336,0.365,0.349,0.345,100,8153,101.66,10.9
1/24/24 9:20,0.326,0.334,0.336,0.364,0.349,0.346,100,8153,101.66,11.0
1/24/24 9:30,0.325,0.334,0.336,0.364,0.349,0.346,100,8152,101.66,11.1
1/24/24 9:40,0.325,0.334,0.336,0.365,0.349,0.346,100,8148,101.67,11.2
1/24/24 9:50,0.325,0.334,0.336,0.365,0.349,0.346,100,8151,101.67,11.3
1/24/24 10:00,0.325,0.334,0.336,0.365,0.349,0.346,100,8153,101.68,11.4
1/24/24 10:10,0.325,0.334,0.336,0.365,0.349,0.346,100,8150,101.70,11.4
1/24/24 10:20,0.324,0.334,0.336,0.365,0.349,0.346,100,8150,101.69,11.5
1/24/24 10:30,0.324,0.334,0.336,0.365,0.349,0.346,100,8153,101.68,11.6
1/24/24 10:40,0.324,0.334,0.336,0.365,0.349,0.346,100,8155,101.69,11.8
1/24/24 10:50,0.325,0.334,0.336,0.365,0.349,0.346,100,8156,101.67,11.9
1/24/24 11:00,0.325,0.334,0.336,0.365,0.349,0.346,100,8159,101.69,12.0
1/24/24 11:10,0.325,0.335,0.336,0.365,0.349,0.346,100,8165,101.69,12.4
1/24/24 11:20,0.325,0.334,0.336,0.365,0.349,0.346,100,8165,101.70,12.9
1/24/24 11:30,0.325,0.334,0.336,0.365,0.349,0.346,100,8169,101.69,13.1
1/24/24 11:40,0.325,0.334,0.336,0.365,0.349,0.346,100,8169,101.69,13.2
1/24/24 11:50,0.325,0.334,0.336,0.365,0.349,0.346,100,8172,101.67,13.3
1/24/24 12:00,0.325,0.334,0.336,0.365,0.349,0.346,100,8175,101.66,13.5
1/24/24 12:10,0.325,0.334,0.336,0.365,0.349,0.346,100,8175,101.66,13.9
1/24/24 12:20,0.325,0.334,0.336,0.365,0.349,0.346,100,8178,101.67,14.2
1/24/24 12:30,0.325,0.334,0.336,0.365,0.349,0.345,100,8177,101.68,14.2
1/24/24 12:40,0.325,0.334,0.336,0.365,0.349,0.345,100,8175,101.67,14.1
1/24/24 12:50,0.325,0.334,0.336,0.365,0.349,0.346,100,8177,101.65,14.1
1/24/24 13:00,0.325,0.334,0.336,0.365,0.349,0.346,100,8174,101.64,14.4
1/24/24 13:10,0.325,0.334,0.336,0.365,0.349,0.345,100,8172,101.63,14.4
1/24/24 13:20,0.325,0.334,0.336,0.365,0.349,0.345,100,8173,101.64,14.4
1/24/24 13:30,0.324,0.334,0.336,0.365,0.349,0.345,100,8175,101.63,14.5
1/24/24 13:40,0.324,0.334,0.336,0.366,0.349,0.345,100,8178,101.63,14.7
1/24/24 13:50,0.324,0.334,0.336,0.366,0.349,0.345,100,8177,101.64,14.7
1/24/24 14:00,0.324,0.334,0.336,0.366,0.349,0.345,100,8180,101.64,14.6
1/24/24 14:10,0.324,0.334,0.336,0.366,0.349,0.346,100,8178,101.63,14.5
1/24/24 14:20,0.324,0.334,0.336,0.366,0.349,0.345,100,8182,101.63,14.6
1/24/24 14:30,0.324,0.334,0.336,0.366,0.349,0.346,100,8184,101.63,14.8
1/24/24 14:40,0.323,0.334,0.336,0.365,0.349,0.345,100,8183,101.62,14.9
1/24/24 14:50,0.323,0.334,0.336,0.366,0.349,0.345,100,8182,101.61,14.8
1/24/24 15:00,0.323,0.334,0.336,0.366,0.349,0.345,100,8185,101.60,14.8
1/24/24 15:10,0.323,0.334,0.336,0.366,0.349,0.345,100,8182,101.59,14.8
1/24/24 15:20,0.323,0.334,0.336,0.366,0.349,0.345,100,8185,101.58,14.7
1/24/24 15:30,0.323,0.334,0.336,0.366,0.349,0.346,100,8183,101.56,14.9
1/24/24 15:40,0.323,0.334,0.336,0.366,0.349,0.345,100,8182,101.55,14.9
1/24/24 15:50,0.322,0.334,0.336,0.366,0.349,0.345,100,8184,101.55,14.9
1/24/24 16:00,0.322,0.334,0.336,0.366,0.349,0.346,100,8184,101.56,14.8
1/24/24 16:10,0.322,0.334,0.336,0.366,0.349,0.345,100,8181,101.57,14.6
1/24/24 16:20,0.322,0.334,0.336,0.366,0.349,0.345,100,8181,101.57,14.6
1/24/24 16:30,0.322,0.334,0.336,0.366,0.349,0.345,100,8181,101.57,14.6
1/24/24 16:40,0.322,0.334,0.336,0.366,0.349,0.345,100,8180,101.59,14.5
1/24/24 16:50,0.322,0.334,0.336,0.366,0.349,0.346,100,8178,101.60,14.5
1/24/24 17:00,0.322,0.334,0.336,0.366,0.349,0.346,100,8178,101.61,14.5
1/24/24 17:10,0.322,0.334,0.336,0.366,0.349,0.346,100,8175,101.61,14.3
1/24/24 17:20,0.322,0.334,0.336,0.366,0.349,0.346,100,8175,101.62,14.1
1/24/24 17:30,0.322,0.334,0.336,0.366,0.349,0.346,100,8175,101.61,14.0
1/24/24 17:40,0.322,0.334,0.336,0.366,0.349,0.346,100,8175,101.61,13.9
1/24/24 17:50,0.322,0.334,0.336,0.366,0.349,0.346,100,8172,101.60,13.8
1/24/24 18:00,0.322,0.334,0.336,0.366,0.349,0.346,100,8174,101.60,13.7
1/24/24 18:10,0.322,0.334,0.336,0.366,0.349,0.346,100,8171,101.59,13.6
1/24/24 18:20,0.322,0.334,0.336,0.366,0.349,0.346,100,8174,101.59,13.6
1/24/24 18:30,0.321,0.334,0.336,0.366,0.349,0.346,100,8170,101.62,13.5
1/24/24 18:40,0.321,0.334,0.336,0.366,0.349,0.346,100,8168,101.61,13.5
1/24/24 18:50,0.321,0.334,0.336,0.366,0.349,0.346,100,8169,101.61,13.5
1/24/24 19:00,0.321,0.334,0.336,0.366,0.349,0.346,100,8168,101.61,13.5
1/24/24 19:10,0.321,0.334,0.336,0.366,0.349,0.346,100,8168,101.62,13.5
1/24/24 19:20,0.321,0.334,0.336,0.366,0.349,0.346,100,8167,101.64,13.4
1/24/24 19:30,0.321,0.334,0.336,0.366,0.349,0.346,100,8168,101.66,13.4
1/24/24 19:40,0.321,0.334,0.336,0.366,0.349,0.346,100,8166,101.67,13.4
1/24/24 19:50,0.321,0.334,0.336,0.366,0.349,0.346,100,8165,101.69,13.4
1/24/24 20:00,0.321,0.334,0.336,0.366,0.349,0.346,100,8164,101.70,13.4
1/24/24 20:10,0.321,0.334,0.336,0.366,0.349,0.346,100,8164,101.68,13.3
1/24/24 20:20,0.320,0.334,0.336,0.366,0.349,0.346,100,8148,101.70,13.2
1/24/24 20:30,0.320,0.334,0.336,0.366,0.349,0.346,100,8162,101.72,13.3
1/24/24 20:40,0.320,0.334,0.336,0.366,0.349,0.346,100,8157,101.74,13.2
1/24/24 20:50,0.320,0.334,0.336,0.366,0.349,0.346,100,8161,101.74,13.2
1/24/24 21:00,0.320,0.334,0.336,0.366,0.349,0.346,100,8159,101.73,13.2
1/24/24 21:10,0.320,0.334,0.336,0.366,0.349,0.346,100,8161,101.75,13.2
1/24/24 21:20,0.320,0.334,0.336,0.365,0.349,0.346,100,8158,101.75,13.2
1/24/24 21:30,0.320,0.334,0.336,0.365,0.349,0.346,100,8157,101.75,13.1
1/24/24 21:40,0.320,0.334,0.336,0.365,0.349,0.346,100,8156,101.77,12.9
1/24/24 21:50,0.320,0.334,0.336,0.365,0.349,0.346,100,8156,101.77,12.5
1/24/24 22:00,0.319,0.334,0.336,0.365,0.349,0.346,100,8157,101.78,12.2
1/24/24 22:10,0.319,0.334,0.336,0.365,0.349,0.346,100,8159,101.77,12.0
1/24/24 22:20,0.319,0.334,0.336,0.365,0.349,0.346,100,8159,101.78,12.0
1/24/24 22:30,0.319,0.334,0.336,0.365,0.349,0.346,100,8156,101.79,11.6
1/24/24 22:40,0.319,0.334,0.336,0.365,0.349,0.346,100,8153,101.79,11.1
1/24/24 22:50,0.319,0.334,0.336,0.365,0.349,0.346,100,8154,101.79,10.7
1/24/24 23:00,0.319,0.334,0.336,0.365,0.349,0.346,100,8154,101.79,10.2
1/24/24 23:10,0.319,0.334,0.336,0.365,0.349,0.346,100,8150,101.80,10.1
1/24/24 23:20,0.319,0.334,0.336,0.365,0.349,0.346,100,8150,101.81,10.1
1/24/24 23:30,0.319,0.334,0.336,0.365,0.349,0.346,100,8151,101.84,10.1
1/24/24 23:40,0.319,0.334,0.336,0.365,0.349,0.346,100,8150,101.86,10.3
1/24/24 23:50,0.319,0.334,0.336,0.365,0.349,0.346,100,8150,101.87,10.5
1/25/24 0:00,0.319,0.334,0.336,0.365,0.349,0.346,100,8150,101.87,10.7
1/25/24 0:10,0.319,0.334,0.336,0.365,0.349,0.346,100,8150,101.85,10.6
1/25/24 0:20,0.318,0.334,0.336,0.365,0.349,0.346,100,8148,101.84,10.1
1/25/24 0:30,0.318,0.334,0.336,0.365,0.349,0.346,100,8147,101.83,9.5
1/25/24 0:40,0.318,0.334,0.336,0.365,0.349,0.346,100,8146,101.83,9.0
1/25/24 0:50,0.318,0.334,0.336,0.365,0.349,0.346,100,8146,101.83,8.8
1/25/24 1:00,0.318,0.334,0.336,0.365,0.349,0.346,100,8147,101.82,8.8
1/25/24 1:10,0.318,0.334,0.336,0.365,0.349,0.346,100,8141,101.83,9.1
1/25/24 1:20,0.318,0.334,0.336,0.364,0.349,0.346,100,8140,101.83,9.3
1/25/24 1:30,0.318,0.334,0.336,0.364,0.349,0.346,100,8138,101.83,9.4
1/25/24 1:40,0.318,0.334,0.336,0.364,0.349,0.346,100,8141,101.83,9.4
1/25/24 1:50,0.318,0.334,0.336,0.364,0.349,0.346,100,8141,101.83,9.1
1/25/24 2:00,0.318,0.334,0.336,0.364,0.348,0.346,100,8141,101.83,8.6
1/25/24 2:10,0.318,0.334,0.336,0.364,0.349,0.346,100,8142,101.84,8.4
1/25/24 2:20,0.318,0.334,0.336,0.364,0.349,0.346,100,8139,101.84,7.9
1/25/24 2:30,0.318,0.334,0.336,0.364,0.349,0.346,100,8137,101.83,7.5
1/25/24 2:40,0.317,0.334,0.336,0.364,0.349,0.346,100,8137,101.84,7.1
1/25/24 2:50,0.317,0.334,0.336,0.364,0.349,0.346,100,8138,101.85,6.7
1/25/24 3:00,0.317,0.334,0.336,0.364,0.349,0.346,100,8137,101.85,6.4
1/25/24 3:10,0.317,0.335,0.336,0.364,0.349,0.346,100,8137,101.86,6.1
1/25/24 3:20,0.317,0.335,0.336,0.364,0.349,0.346,100,8132,101.87,5.8
1/25/24 3:30,0.317,0.335,0.336,0.364,0.349,0.346,100,8134,101.88,5.8
1/25/24 3:40,0.317,0.335,0.336,0.364,0.349,0.346,100,8133,101.89,5.6
1/25/24 3:50,0.317,0.335,0.336,0.364,0.349,0.346,100,8135,101.90,5.7
1/25/24 4:00,0.317,0.335,0.336,0.364,0.349,0.346,100,8134,101.91,5.4
1/25/24 4:10,0.317,0.335,0.336,0.364,0.349,0.346,100,8133,101.91,5.6
1/25/24 4:20,0.317,0.335,0.336,0.364,0.349,0.346,100,8133,101.92,5.8
1/25/24 4:30,0.317,0.335,0.336,0.364,0.349,0.346,100,8133,101.93,5.6
1/25/24 4:40,0.316,0.335,0.336,0.364,0.349,0.346,100,8135,101.93,5.5
1/25/24 4:50,0.316,0.336,0.336,0.364,0.349,0.346,100,8133,101.92,5.4
1/25/24 5:00,0.316,0.336,0.336,0.364,0.349,0.346,100,8135,101.92,5.3
1/25/24 5:10,0.316,0.336,0.336,0.364,0.349,0.346,100,8134,101.92,5.3
1/25/24 5:20,0.316,0.336,0.336,0.364,0.349,0.346,100,8129,101.92,4.9
1/25/24 5:30,0.316,0.336,0.336,0.364,0.349,0.346,100,8129,101.92,4.5
1/25/24 5:40,0.316,0.336,0.336,0.363,0.348,0.346,100,8131,101.92,4.3
1/25/24 5:50,0.316,0.336,0.336,0.363,0.348,0.346,100,8131,101.92,4.2
1/25/24 6:00,0.316,0.336,0.336,0.364,0.349,0.346,100,8131,101.93,4.3
1/25/24 6:10,0.316,0.336,0.336,0.364,0.348,0.346,100,8130,101.93,4.3
1/25/24 6:20,0.316,0.336,0.336,0.363,0.348,0.346,100,8130,101.93,4.2
1/25/24 6:30,0.316,0.336,0.336,0.363,0.348,0.346,100,8127,101.95,4.2
1/25/24 6:40,0.316,0.336,0.336,0.363,0.348,0.346,100,8129,101.95,4.2
1/25/24 6:50,0.316,0.336,0.336,0.363,0.348,0.346,100,8131,101.95,4.4
1/25/24 7:00,0.316,0.336,0.336,0.363,0.348,0.346,100,8131,101.96,4.5
1/25/24 7:10,0.316,0.336,0.336,0.363,0.348,0.346,100,8127,101.96,4.5
1/25/24 7:20,0.316,0.336,0.336,0.362,0.348,0.346,100,8127,101.96,4.4
1/25/24 7:30,0.316,0.336,0.336,0.362,0.348,0.346,100,8129,101.97,4.5
1/25/24 7:40,0.315,0.336,0.336,0.362,0.348,0.346,100,8127,101.98,4.5
1/25/24 7:50,0.315,0.336,0.336,0.362,0.348,0.346,100,8127,101.98,4.2
1/25/24 8:00,0.315,0.336,0.336,0.362,0.348,0.346,100,8127,101.99,4.1
1/25/24 8:10,0.315,0.336,0.336,0.362,0.348,0.346,100,8126,102.00,4.2
1/25/24 8:20,0.315,0.336,0.336,0.362,0.348,0.346,100,8126,102.01,3.9
1/25/24 8:30,0.315,0.336,0.336,0.362,0.348,0.346,100,8125,102.02,3.8
1/25/24 8:40,0.315,0.336,0.336,0.362,0.348,0.346,100,8126,102.03,4.0
1/25/24 8:50,0.315,0.336,0.336,0.362,0.348,0.346,100,8124,102.05,4.4
1/25/24 9:00,0.315,0.336,0.336,0.361,0.348,0.346,100,8126,102.05,4.5
1/25/24 9:10,0.315,0.336,0.336,0.361,0.348,0.346,100,8124,102.06,4.5
1/25/24 9:20,0.315,0.336,0.336,0.361,0.348,0.346,100,8128,102.08,4.7
1/25/24 9:30,0.315,0.336,0.336,0.361,0.348,0.346,100,8128,102.09,5.5
1/25/24 9:40,0.315,0.336,0.336,0.361,0.348,0.346,100,8134,102.11,6.2
1/25/24 9:50,0.315,0.336,0.336,0.360,0.348,0.346,100,8139,102.12,7.0
1/25/24 10:00,0.315,0.336,0.336,0.361,0.348,0.346,100,8150,102.15,8.3
1/25/24 10:10,0.315,0.336,0.336,0.361,0.348,0.346,100,8160,102.17,9.6
1/25/24 10:20,0.315,0.336,0.336,0.360,0.348,0.346,100,8175,102.18,10.8
1/25/24 10:30,0.315,0.336,0.336,0.360,0.348,0.346,100,8185,102.19,11.7
1/25/24 10:40,0.315,0.336,0.336,0.360,0.348,0.346,100,8197,102.20,12.5
1/25/24 10:50,0.315,0.336,0.336,0.360,0.348,0.346,100,8209,102.22,13.4
1/25/24 11:00,0.315,0.336,0.336,0.359,0.348,0.346,100,8213,102.22,14.2
1/25/24 11:10,0.315,0.336,0.336,0.359,0.348,0.346,100,8228,102.24,14.8
1/25/24 11:20,0.314,0.336,0.336,0.359,0.348,0.346,100,8231,102.26,15.5
1/25/24 11:30,0.314,0.336,0.336,0.359,0.348,0.346,100,8236,102.27,15.8
1/25/24 11:40,0.314,0.336,0.336,0.358,0.348,0.346,100,8245,102.28,16.2
1/25/24 11:50,0.314,0.336,0.336,0.358,0.348,0.346,100,8248,102.28,16.7
1/25/24 12:00,0.314,0.336,0.336,0.358,0.348,0.346,100,8254,102.30,17.2
1/25/24 12:10,0.314,0.336,0.336,0.358,0.348,0.346,100,8254,102.30,17.4
1/25/24 12:20,0.314,0.335,0.336,0.358,0.348,0.346,100,8257,102.31,17.8
1/25/24 12:30,0.314,0.335,0.336,0.358,0.348,0.346,100,8259,102.31,18.1
1/25/24 12:40,0.314,0.335,0.336,0.358,0.348,0.346,100,8261,102.31,18.4
1/25/24 12:50,0.314,0.335,0.336,0.358,0.348,0.346,100,8263,102.29,18.5
1/25/24 13:00,0.314,0.335,0.336,0.357,0.348,0.346,100,8263,102.28,18.9
1/25/24 13:10,0.314,0.335,0.336,0.357,0.348,0.346,100,8264,102.27,19.1
1/25/24 13:20,0.314,0.335,0.336,0.357,0.348,0.345,100,8267,102.26,19.3
1/25/24 13:30,0.314,0.334,0.336,0.357,0.348,0.345,100,8270,102.26,19.4
1/25/24 13:40,0.314,0.334,0.336,0.357,0.348,0.345,100,8271,102.25,19.5
1/25/24 13:50,0.314,0.334,0.335,0.357,0.348,0.345,100,8270,102.25,19.6
1/25/24 14:00,0.314,0.334,0.335,0.357,0.348,0.345,100,8272,102.25,19.4
1/25/24 14:10,0.314,0.334,0.336,0.357,0.348,0.345,100,8271,102.24,19.3
1/25/24 14:20,0.314,0.334,0.335,0.357,0.348,0.345,100,8270,102.24,19.1
1/25/24 14:30,0.314,0.334,0.335,0.357,0.348,0.345,100,8275,102.24,19.1
1/25/24 14:40,0.314,0.334,0.335,0.357,0.348,0.345,100,8273,102.24,19.2
1/25/24 14:50,0.314,0.334,0.335,0.357,0.348,0.345,100,8274,102.24,19.6
1/25/24 15:00,0.314,0.334,0.336,0.358,0.348,0.345,100,8262,102.23,19.9
1/25/24 15:10,0.314,0.334,0.336,0.358,0.348,0.345,100,8270,102.21,20.0
1/25/24 15:20,0.314,0.334,0.336,0.358,0.348,0.345,100,8270,102.20,19.9
1/25/24 15:30,0.314,0.331,0.336,0.358,0.348,0.345,100,8270,102.20,19.7
1/25/24 15:40,0.314,0.328,0.336,0.358,0.348,0.345,100,8272,102.19,19.5
1/25/24 15:50,0.314,0.328,0.336,0.358,0.348,0.345,100,8271,102.19,19.4
1/25/24 16:00,0.314,0.328,0.336,0.358,0.348,0.345,100,8270,102.20,19.3
1/25/24 16:10,0.314,0.328,0.336,0.358,0.348,0.345,100,8271,102.20,19.3
1/25/24 16:20,0.314,0.328,0.336,0.358,0.348,0.345,100,8270,102.20,19.0
1/25/24 16:30,0.314,0.328,0.336,0.358,0.348,0.345,100,8272,102.20,18.7
1/25/24 16:40,0.314,0.328,0.336,0.358,0.348,0.345,100,8272,102.20,18.5
1/25/24 16:50,0.314,0.328,0.336,0.358,0.348,0.345,100,8269,102.20,18.3
1/25/24 17:00,0.314,0.327,0.336,0.358,0.348,0.345,100,8261,102.19,17.9
1/25/24 17:10,0.314,0.327,0.336,0.358,0.348,0.345,100,8261,102.18,16.9
1/25/24 17:20,0.314,0.327,0.336,0.358,0.348,0.345,100,8259,102.19,16.4
